PC1,PC2
-0.2838498879394949,0.07736803205805731
0.05146813565224288,-0.10449423490246539
0.11059177530429888,0.012076349028126397
0.07146150538090047,-0.09303552452114501
-0.44116592428922696,0.11949485524127289
0.10062967663019597,-0.018266301582359534
0.0017938608309592706,0.2182863937956006
-0.21615442290950582,-0.1307662551623062
-0.2698141994336377,-0.12827719271480273
-0.40426518914948595,-0.08602478249616392
-0.29080854420888114,0.005038094104520419
0.03152871084702054,0.23063293090859446
0.131786407672664,-0.03484097422499713
-0.444955016173717,0.009744528778332432
-0.24080809414131804,0.04864071075960256
0.17152580234196402,-0.03868753206177109
1.2502512489490667,0.8997801718150574
-0.22946242776504103,-0.0645073882404737
-0.12310402806037671,0.212028926936544
-0.1784026365013502,-0.1355819149824529
-0.0027865003550950626,-0.0014572980995009258
0.27948511732664677,0.015923466009698566
0.002997137318073855,-0.016876321913803886
0.21003870863836682,-0.06314045799624635
0.2746957747797371,-0.11873465946155572
0.1939688849575078,-0.028006788602164313
0.3029411287239672,-0.027107927403902637
-0.21537409184723552,0.22707582379270425
0.044910648203081854,0.2095786027116938
-0.18946646158079367,0.089985605267967
0.22405562039747,-0.03479422671044922
-0.3120976287380467,-0.0783387279409871
-0.38538200744883355,0.16822110275328317
-0.14789164720562267,-0.07493645705609576
-0.17315856071119523,0.06281199884956423
-0.10163570038176416,-0.07853901770560347
-0.2916576855883326,-0.07288435302590905
0.2848087926058302,-0.04314682263743559
-0.1426257866664687,0.16927262584614816
-0.007292277576691419,-0.047096519707853966
-0.2269033771012651,-0.00775422659526523
0.025629345177734242,-0.10135244960606762
0.06288705499275207,0.0005162005421434961
-0.03295474071614688,-0.04681523181308513
1.2049387853819733,-0.03779127145743635
-0.17330470217574812,0.06403808509989134
0.27880439113620537,-0.10368491331152453
0.014070617713625328,-0.03677372613092045
-0.04853752748293452,-0.015888085557280492
0.08253827048223358,-0.06401890943926841
0.587268767149563,-0.16747024076639472
0.1717991427577602,-0.07483136873053604
0.062195611439463956,-0.05183231570264099
0.3119113778928393,0.07606772555790509
-0.12120382079702388,-0.034564217141371936
0.15336527953590648,-0.08544185698266804
-0.41653953738915994,0.05616038917366835
0.13018389020787138,0.48729860827266075
0.27881720185786335,-0.04076962195177601
-0.14495000930450394,0.001036008635406559
-0.13652292624058482,-0.11176887475339305
-0.28184543747360363,-0.06670313432566088
-0.2510340487707989,0.011474459715036304
-0.44460054496177953,-0.08951001144395934
0.15994305369569842,-0.0339135880939645
1.2785508764295834,-0.09204662193214651
0.2318662464265114,0.16623981626687662
-0.21289306195259552,0.38532892747129033
-0.135489636131671,-0.009191091283165675
0.2757308653777247,-0.05197341282838132
-0.3376692644499904,-0.005428284078304855
0.11006371406053886,-0.07876148490521051
-0.12028462023979393,-0.03261647922507775
0.26797481261359263,0.3427411660822852
-0.22523203721204973,-0.016630943136277585
0.3199119667263639,-0.08019144880922754
0.1942730256621086,-0.032221079147822386
0.1497621732760167,-0.11662139695060221
-0.18999556332924314,-0.05223592808615057
0.06995265151122139,-0.10399933263294554
-0.13705863705821686,-0.06722296472547555
0.10168062861553404,0.020807120757303777
-0.3151052023720219,-0.025110043198785396
-0.4716953939804145,-0.06461214861158959
-0.14493652778398014,0.05432720387586598
-0.3015263641997136,-0.04821923337950775
2.1877496777249963,-0.159230214098696
-0.14778852933402617,-0.13243217843826524
0.007545354345078989,-0.07223279869451778
-0.03563072312499951,-0.09443997237841577
0.5660012757951596,0.024080472139556088
0.16358050401742116,0.525232816809172
-0.04729780422123291,0.07666533959520987
0.17774901976245905,-0.06303706942626787
0.1615255944775292,0.010146718158829423
-0.14254072027315917,-0.08087958231908146
-0.017588485486714156,0.04513062846164372
-0.09712977740199555,0.013637954242089398
-0.3797497355483164,-0.0443433584271025
-0.40396027433940906,0.08771353508158572
0.2220091209752527,-0.08402507494611894
0.25626728567218243,-0.0027778270923798725
0.010362501667422872,-0.051935838059331406
-0.13207549524530712,0.004280859089250603
0.13960383166133217,0.28339143286830765
0.1372422007639101,-0.05935819137952328
-0.005730110607641666,-0.06386363075463125
0.1079775136630206,-0.03644380456973112
0.30679334602650754,0.15115969487845812
-0.08122764480979434,0.021892973065453486
-0.23254196733604626,-0.06386398692085427
-0.2559306217573771,-0.06391235970565479
-0.2359196983420769,0.04255151740113363
-0.32339203246503195,-0.09385544898479439
-0.6304518298777775,-0.03154079021102901
-0.1512306207101197,0.2647297960378532
0.2595906917438322,-0.012503906026702117
-0.1344895384384154,0.35253327011170305
0.21781426463190803,0.1370196081703094
-0.10700585798813206,-0.08695410446319686
-0.37726576744839324,-0.07245611191481255
-0.19214135598543233,0.2812143144655302
-0.17389143042360583,-0.0448241323363075
0.04294683109530495,-0.052735056083602676
0.5705319893010906,-0.07604611356661825
0.32401499937871736,0.05180480239233578
0.30272586501195115,-0.03920308669712609
-0.5635109397199579,0.19715454042275732
0.071985450859104,-0.10446283610529687
0.013649397403542346,-0.11857258071460952
-0.1722140925165047,0.12105884406116746
0.07918435307553853,-0.04277575776402348
-0.18091770092150655,-0.04468986597108115
-0.12079612515602103,-0.040261462512408676
-0.3614382174395477,0.06901054615752747
0.3722542132145996,-0.12040674895133277
0.14244259262647063,0.13259838012821948
-0.2594655733210006,-0.0963166382767133
-0.04099010510733797,-0.03559559112528909
0.21839310555302469,-0.09660998299435618
0.13064551279568898,-0.12007184389993561
-0.195401554838207,0.28638473191637015
0.22136475637339714,-0.05397152190804138
-0.1333397568680841,-0.06232632875715644
0.058551932530878176,0.026733842348801686
0.12548048327600586,0.15824314970775266
-0.18430424543978982,-0.1296077744046819
0.3596849309947951,-0.051325627393933135
0.004131935535019109,0.5872592730651728
-0.5294592171010971,0.04565291789765795
0.23619941749346057,-0.12498117851397814
0.3272769412720374,-0.11434459372969015
-0.09809043746706722,0.6279333285732253
0.01265755049991053,-0.07743179153243664
-0.26912941311548216,-0.0706571554153337
0.25425133898725905,-0.13066716999726863
-0.03016460262812187,-0.14534752420578156
0.1568402042869904,-0.014110753907307143
-0.7200444168228567,0.0024438175978266563
0.21185580169804327,-0.07407432242772757
-0.1620196944734391,0.08354453164113314
-0.2720197741008907,-0.05898567380938701
0.03468895597657716,0.006766639389399708
0.06537422259410182,0.02188827070597918
-0.49190227695057054,-0.09789229126535846
-0.00015386623998785558,-0.150199621565964
-0.004394470680141775,-0.010875080020713936
-0.36228827767892485,0.1837731741735064
-0.05822334051571599,-0.07388008263984516
-0.26540673325390296,-0.014433575984892488
-0.3774560599445028,0.17361871841731163
0.29443529277076436,-0.08121832121286907
-0.42460774206686924,0.17366030775633784
0.13756263552163578,0.14105905442875724
-0.3803445312821015,0.0077994872806351045
-0.1341545222522698,0.0014708457856034115
-0.12225224817761218,0.09374599397553089
-0.027515479418851425,-0.08231204723809575
-0.27487552287883654,-0.03365750022296416
0.13807930022987167,0.0019083421951250408
-0.05515618189720297,-0.0656351200769284
-0.575438138207385,0.05759774401623272
0.1888791516128273,-0.08906729156226402
0.2779729102910886,0.09548951855291452
-0.048686217549624405,0.046700569954065366
-0.10634776348835775,-0.04249431824073549
-0.03466335938989085,0.07982165292274582
2.188421350071734,-0.14274697965224292
0.06257557626726462,0.12923458331175883
0.12476048908999852,0.09093844786557773
-0.17585314302685262,-0.05236159201090833
0.18780189863113925,-0.05077356208873883
1.3167843597087079,-0.06267744584037016
0.19960299795702643,-0.14773990468463744
-0.11996446319804219,-0.09335827654300478
-0.05202210536641442,-0.05430307035910323
0.09026989885363036,0.03991729331791234
-0.4329256962103813,-0.07242715810389835
0.024338830467126857,-0.1695147062780667
-0.47743627169192,-0.07623591261334012
0.29526793630552567,0.17449640116077594
-0.14807215824128186,-0.038324458476267566
-0.009727317637324897,-0.12926236907160635
-0.26545368707982997,-0.10214064231113033
-0.043977986246549194,-0.05712261970228619
0.1689810989665369,-0.11566402138690061
0.8065758017230662,-0.0938108582133792
0.16281887559287608,-0.029503300974368183
-0.6343474131045045,-0.0239413615188381
0.09039369143950131,-0.04981012146755309
-0.3400874423668684,0.13745183184147186
0.0342856877949887,-0.06953850155176888
-0.06604672086588054,-0.044186185555159886
0.13088490720096138,0.0849431210514366
0.1923289033309794,0.1682901198249364
0.09689349888633308,0.13972277949428114
0.22089217539830544,-0.06858325523987771
-0.24969701167143363,-0.0428141932999677
0.2093780424190497,-0.03581300511673682
0.18734928533862988,-0.03308630320329004
-0.2550074967922061,-0.08524912021246125
0.07944145162520096,-0.02295344856321213
0.07091639298819834,0.1402828290615458
0.2675440562946534,-0.13845064216895572
-0.05498127714852987,0.010867955670892387
-0.007516968207101321,-0.009695129461492487
-0.49090334651463724,-0.07237570191330543
2.198577231787553,0.09595608609404517
0.1667775505422361,0.07459551816447327
0.21615441342140257,-0.054265120464424534
-0.20897497660336287,0.00036372702364420264
-0.3200243809531246,-0.008828923241844736
-0.7908960517361464,0.0371203493662312
0.13057624550499955,0.053014596333441855
0.2959497493160475,-0.08207109738163892
0.4641749115763838,-0.04528566104513181
-0.21760345322020674,0.0014051869555545588
0.14323757148107552,-0.12186234570447692
0.05992705051767723,-0.06649133034651321
-0.13388334623132916,-0.07297317368525069
0.24898329087295384,-0.06495269831504193
-0.3547451726993964,-0.05389774994573628
0.31131051253966224,0.03889060175274047
-0.12501693014626064,-0.05636808179269016
0.2854200213253997,-0.08131158523260835
-0.40377223054966427,-0.0771247712205416
-0.007167547091107406,0.01649430644977386
-0.08543681721183458,-0.09102785786507143
0.2807694161612559,0.1334596832738838
-0.24719472853181326,0.19208091851655043
0.13726551014222216,-0.08035930377382418
0.11887856804354828,0.01590647093963473
0.4165057213721081,-0.11115159833030387
0.04661681796457789,0.0016148825493522718
0.30532853465245,-0.09563456892730669
0.1084646401382661,-0.029651859474117494
-0.2486528893396846,-0.09949793572233781
-0.1150478010393362,0.09952644945903519
0.4711917399921204,0.020665484106399512
0.32965415599729864,-0.0489922107121514
-0.6152698843495176,0.07242534535244145
-0.4666640735274684,-0.04531068651378389
0.23879274257520447,0.16234592840482506
-0.31137066885145676,0.06730557053762304
-0.14264837301000272,-0.07570336903862057
0.2821058394137818,0.2927893008442037
-0.034522003772486536,-0.07409017209743353
0.21172823218930759,-0.08003481525807168
-0.4535204833159613,-0.06321645442157876
0.213524971107707,-0.08963444777964281
-0.28449533152880274,0.044606420615410584
-0.34158156596714195,0.23924618963778646
0.49086679014631557,0.01554716130362299
-0.18838394553705679,-0.08975723296224873
0.20386592036444087,-0.15941686313740683
-0.01796325885417491,-0.07210458017175789
0.21005548826339393,0.15655738835974872
-0.1847007295877715,-0.046842361082215275
-0.08131592554146184,0.16828149691830993
0.10289641232006373,-0.0773143944188299
-0.27821434667526146,-0.0019559598385028927
0.060000218587037586,-0.06262371045907113
-0.06475487399957724,0.011937204888209065
-0.7980946755918126,0.005205490552142145
0.09202019630609587,-0.03812894233440452
-0.08969011455073768,-0.08025329979370675
-0.33212550964637516,0.03064195635585609
-0.3363835849711103,-0.09447639573871885
0.09335140253647885,-0.03746187374685867
0.3826233194986755,-0.04480853476867825
-0.16202915593503733,-0.0069289851947513985
0.2732420671847241,0.2557261708921871
0.08929960047635575,0.0951481172096307
0.14780522729369713,-0.07606248675663793
0.036396267733781434,0.1281910773798127
0.14028367476723105,-0.06453631473442116
0.1005218643622859,-0.007241597928610594
-0.48821381893960814,-0.11068632046589984
2.189730344643123,-0.1181221198852044
-0.27549328415539787,-0.05765223731120339
-0.19892516062711013,0.0004966047778626523
-0.034698702037200053,-0.09044207933604108
-0.5999274684493924,-0.04512386126927481
0.09083828074024523,-0.03456265147322891
0.10860526860198859,-0.09981141376725042
0.06964460550375184,0.25431275449382795
-0.12526469576444124,-0.04000495007166029
0.5323623265032998,0.037776963713639096
-0.11389406702129548,-0.07330824816706537
-0.15604529258300676,0.17494683534259253
0.13356175740973808,-0.010795729918696378
-0.2512294259351328,-0.07229246571835693
-0.12951981951778105,0.3046894550356742
0.19081272895659826,-0.01793756960920466
0.2566860484712112,-0.02701462895413436
-0.485174710469654,-0.005291069212001828
0.18041325105461997,-0.02732519741601153
-0.15951934476386628,-0.03718587138792727
0.291332197101676,0.09097850201667665
-0.4458934121212818,0.011557845729696748
-0.45315241415935426,-0.0959963161398605
-0.4489295357380215,0.11902403591380678
-0.4567746651440957,-0.01494005664427213
0.023090124344521387,-0.09117610502387959
-0.2855852411035648,-0.05528936104704869
0.42031623453947115,0.0279254269534882
0.4440696312893102,0.2586016239071767
-0.017129259606138994,0.08164423650262143
0.055302214782925976,0.08855029085698386
-0.23781046068531458,0.022281240687300606
-0.5979005277433456,0.15762642450016487
0.03629324021986528,-0.09095470461447652
0.22918781849962885,-0.023467274243271084
-0.1901559962805384,0.004871678882659422
0.19833536785191672,0.16121451184276933
0.11667305814775143,0.08042680754112433
-0.33412509692384124,-0.05555940490481122
-0.01922041957682741,0.000949544136526222
0.1202476241077496,0.030276454611331632
-0.14768259279654963,-0.07420308555683013
0.1284810810996334,-0.0257109853562174
-0.8483699733938702,0.01875972978560878
-0.23519766230342226,-0.09410363488710721
-0.33227053080044733,-0.10587895071483958
-0.024194287345500068,-0.014631940034788078
-0.15165458676794444,0.009925600544003432
-0.25967233033609244,0.09761702618662212
